hospital_name,city,state,hospital_ownership,overall_rating,cpt_code,procedure_name,payer,gross_charge,cash_price,negotiated_rate,medicare_rate,markup_vs_medicare,payer_type,price_tier
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,85025,Complete Blood Count (CBC),Cash/Self-Pay,102.7,20.63,20.63,11,1.88,Cash,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,Blue Cross Blue Shield of Arizona,186.61,28.52,46.65,14,3.33,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,Aetna,186.61,28.52,33.62,14,2.4,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,UnitedHealthcare,186.61,28.52,27.79,14,1.98,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,Cigna,186.61,28.52,28.63,14,2.05,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,Humana,186.61,28.52,41.65,14,2.97,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,Medicare,186.61,28.52,13.62,14,0.97,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,Medicaid/AHCCCS,186.61,28.52,10.95,14,0.78,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,80053,Comprehensive Metabolic Panel,Cash/Self-Pay,186.61,28.52,28.52,14,2.04,Cash,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,Blue Cross Blue Shield of Arizona,32.01,7.64,9.82,3,3.27,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,Aetna,32.01,7.64,8.42,3,2.81,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,UnitedHealthcare,32.01,7.64,8.26,3,2.75,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,Cigna,32.01,7.64,7.6,3,2.53,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,Humana,32.01,7.64,8.18,3,2.73,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,Medicare,32.01,7.64,3.02,3,1.01,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,Medicaid/AHCCCS,32.01,7.64,2.57,3,0.86,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,36415,Blood Draw,Cash/Self-Pay,32.01,7.64,7.64,3,2.55,Cash,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),Blue Cross Blue Shield of Arizona,899.54,318.54,259.0,115,2.25,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),Aetna,899.54,318.54,349.45,115,3.04,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),UnitedHealthcare,899.54,318.54,300.35,115,2.61,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),Cigna,899.54,318.54,344.9,115,3.0,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),Humana,899.54,318.54,226.77,115,1.97,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),Medicare,899.54,318.54,116.22,115,1.01,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),Medicaid/AHCCCS,899.54,318.54,100.04,115,0.87,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99213,Office Visit (Established Patient),Cash/Self-Pay,899.54,318.54,318.54,115,2.77,Cash,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),Blue Cross Blue Shield of Arizona,1522.9,491.34,491.73,186,2.64,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),Aetna,1522.9,491.34,429.72,186,2.31,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),UnitedHealthcare,1522.9,491.34,482.97,186,2.6,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),Cigna,1522.9,491.34,388.78,186,2.09,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),Humana,1522.9,491.34,512.93,186,2.76,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),Medicare,1522.9,491.34,186.47,186,1.0,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),Medicaid/AHCCCS,1522.9,491.34,156.16,186,0.84,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,99283,Emergency Dept Visit (Moderate),Cash/Self-Pay,1522.9,491.34,491.34,186,2.64,Cash,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,Blue Cross Blue Shield of Arizona,30471.12,4368.04,4926.83,1600,3.08,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,Aetna,30471.12,4368.04,4470.72,1600,2.79,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,UnitedHealthcare,30471.12,4368.04,3948.63,1600,2.47,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,Cigna,30471.12,4368.04,3415.14,1600,2.13,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,Humana,30471.12,4368.04,3724.66,1600,2.33,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,Medicare,30471.12,4368.04,1522.06,1600,0.95,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,Medicaid/AHCCCS,30471.12,4368.04,1292.9,1600,0.81,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27447,Total Knee Replacement,Cash/Self-Pay,30471.12,4368.04,4368.04,1600,2.73,Cash,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,Blue Cross Blue Shield of Arizona,28460.45,4607.25,4535.3,1545,2.94,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,Aetna,28460.45,4607.25,3535.51,1545,2.29,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,UnitedHealthcare,28460.45,4607.25,3767.09,1545,2.44,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,Cigna,28460.45,4607.25,3898.83,1545,2.52,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,Humana,28460.45,4607.25,4008.03,1545,2.59,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,Medicare,28460.45,4607.25,1575.99,1545,1.02,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,Medicaid/AHCCCS,28460.45,4607.25,1314.32,1545,0.85,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,27130,Total Hip Replacement,Cash/Self-Pay,28460.45,4607.25,4607.25,1545,2.98,Cash,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,Blue Cross Blue Shield of Arizona,11442.3,1398.34,1927.39,612,3.15,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,Aetna,11442.3,1398.34,1848.21,612,3.02,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,UnitedHealthcare,11442.3,1398.34,1499.19,612,2.45,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,Cigna,11442.3,1398.34,1731.41,612,2.83,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,Humana,11442.3,1398.34,1613.46,612,2.64,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,Medicare,11442.3,1398.34,630.97,612,1.03,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,Medicaid/AHCCCS,11442.3,1398.34,499.78,612,0.82,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,43239,Upper GI Endoscopy,Cash/Self-Pay,11442.3,1398.34,1398.34,612,2.28,Cash,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,Blue Cross Blue Shield of Arizona,8307.87,1022.88,1492.36,492,3.03,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,Aetna,8307.87,1022.88,996.36,492,2.03,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,UnitedHealthcare,8307.87,1022.88,1119.36,492,2.28,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,Cigna,8307.87,1022.88,1357.87,492,2.76,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,Humana,8307.87,1022.88,1323.34,492,2.69,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,Medicare,8307.87,1022.88,489.63,492,1.0,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,Medicaid/AHCCCS,8307.87,1022.88,379.31,492,0.77,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,45378,Colonoscopy,Cash/Self-Pay,8307.87,1022.88,1022.88,492,2.08,Cash,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,Blue Cross Blue Shield of Arizona,26676.31,3567.25,7031.34,2100,3.35,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,Aetna,26676.31,3567.25,6250.58,2100,2.98,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,UnitedHealthcare,26676.31,3567.25,5245.98,2100,2.5,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,Cigna,26676.31,3567.25,4770.11,2100,2.27,Commercial,2: Mid (1.5-2.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,Humana,26676.31,3567.25,6013.59,2100,2.86,Commercial,3: High (2.5-3.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,Medicare,26676.31,3567.25,2011.65,2100,0.96,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,Medicaid/AHCCCS,26676.31,3567.25,1707.66,2100,0.81,Government,1: Low (<1.5x Medicare)
Banner Desert Medical Center,Mesa,AZ,Voluntary non-profit,3,59510,Cesarean Section,Cash/Self-Pay,26676.31,3567.25,3567.25,2100,1.7,Cash,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,Blue Cross Blue Shield of Arizona,7469.68,1166.28,1064.38,446,2.39,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,Aetna,7469.68,1166.28,1205.96,446,2.7,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,UnitedHealthcare,7469.68,1166.28,951.09,446,2.13,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,Cigna,7469.68,1166.28,915.36,446,2.05,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,Humana,7469.68,1166.28,1280.74,446,2.87,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,Medicare,7469.68,1166.28,424.68,446,0.95,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,Medicaid/AHCCCS,7469.68,1166.28,399.84,446,0.9,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,70553,MRI Brain with Contrast,Cash/Self-Pay,7469.68,1166.28,1166.28,446,2.61,Cash,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,Blue Cross Blue Shield of Arizona,3598.6,1141.92,800.1,312,2.56,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,Aetna,3598.6,1141.92,961.86,312,3.08,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,UnitedHealthcare,3598.6,1141.92,781.75,312,2.51,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,Cigna,3598.6,1141.92,866.78,312,2.78,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,Humana,3598.6,1141.92,806.81,312,2.59,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,Medicare,3598.6,1141.92,298.26,312,0.96,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,Medicaid/AHCCCS,3598.6,1141.92,256.11,312,0.82,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,71250,CT Chest,Cash/Self-Pay,3598.6,1141.92,1141.92,312,3.66,Cash,4: Very High (>3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,Blue Cross Blue Shield of Arizona,8917.38,1195.41,970.48,389,2.49,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,Aetna,8917.38,1195.41,958.51,389,2.46,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,UnitedHealthcare,8917.38,1195.41,768.04,389,1.97,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,Cigna,8917.38,1195.41,1060.12,389,2.73,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,Humana,8917.38,1195.41,1040.45,389,2.67,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,Medicare,8917.38,1195.41,406.35,389,1.04,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,Medicaid/AHCCCS,8917.38,1195.41,337.82,389,0.87,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,74177,CT Abdomen & Pelvis,Cash/Self-Pay,8917.38,1195.41,1195.41,389,3.07,Cash,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),Blue Cross Blue Shield of Arizona,422.02,60.84,67.78,28,2.42,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),Aetna,422.02,60.84,78.99,28,2.82,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),UnitedHealthcare,422.02,60.84,72.93,28,2.6,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),Cigna,422.02,60.84,62.45,28,2.23,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),Humana,422.02,60.84,61.16,28,2.18,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),Medicare,422.02,60.84,27.1,28,0.97,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),Medicaid/AHCCCS,422.02,60.84,24.07,28,0.86,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,93000,Electrocardiogram (ECG),Cash/Self-Pay,422.02,60.84,60.84,28,2.17,Cash,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),Blue Cross Blue Shield of Arizona,236.23,34.33,30.99,11,2.82,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),Aetna,236.23,34.33,25.18,11,2.29,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),UnitedHealthcare,236.23,34.33,22.19,11,2.02,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),Cigna,236.23,34.33,33.5,11,3.05,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),Humana,236.23,34.33,26.22,11,2.38,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),Medicare,236.23,34.33,11.55,11,1.05,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),Medicaid/AHCCCS,236.23,34.33,8.0,11,0.73,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,85025,Complete Blood Count (CBC),Cash/Self-Pay,236.23,34.33,34.33,11,3.12,Cash,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,Blue Cross Blue Shield of Arizona,300.17,39.42,33.22,14,2.37,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,Aetna,300.17,39.42,33.97,14,2.43,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,UnitedHealthcare,300.17,39.42,27.91,14,1.99,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,Cigna,300.17,39.42,34.46,14,2.46,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,Humana,300.17,39.42,38.95,14,2.78,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,Medicare,300.17,39.42,13.98,14,1.0,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,Medicaid/AHCCCS,300.17,39.42,10.17,14,0.73,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,80053,Comprehensive Metabolic Panel,Cash/Self-Pay,300.17,39.42,39.42,14,2.82,Cash,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,Blue Cross Blue Shield of Arizona,43.44,8.59,8.94,3,2.98,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,Aetna,43.44,8.59,6.09,3,2.03,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,UnitedHealthcare,43.44,8.59,7.38,3,2.46,Commercial,2: Mid (1.5-2.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,Cigna,43.44,8.59,8.25,3,2.75,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,Humana,43.44,8.59,7.76,3,2.59,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,Medicare,43.44,8.59,2.93,3,0.98,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,Medicaid/AHCCCS,43.44,8.59,2.22,3,0.74,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,36415,Blood Draw,Cash/Self-Pay,43.44,8.59,8.59,3,2.86,Cash,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),Blue Cross Blue Shield of Arizona,1637.12,303.06,335.99,115,2.92,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),Aetna,1637.12,303.06,301.49,115,2.62,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),UnitedHealthcare,1637.12,303.06,299.3,115,2.6,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),Cigna,1637.12,303.06,314.41,115,2.73,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),Humana,1637.12,303.06,339.91,115,2.96,Commercial,3: High (2.5-3.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),Medicare,1637.12,303.06,111.91,115,0.97,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),Medicaid/AHCCCS,1637.12,303.06,101.14,115,0.88,Government,1: Low (<1.5x Medicare)
Scottsdale Healthcare - Shea,Scottsdale,AZ,Voluntary non-profit,4,99213,Office Visit (Established Patient),Cash/Self-Pay,1637.12,303.06,303.06,115,2.64,Cash,3: High (2.5-3.5x Medicare)
